c1,c2,fitness,max_iters,omega,pop_size,run,prob_mut,prob_run_ga,step_size,n_clusters
2.0,2.0,1.8057620029305028e-09,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,1.8057620029305028e-09,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,1.8057620029305028e-09,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,1.8057620029305028e-09,200,0.7298,200,1,0.2,0.1,0.2,10
2.0,2.0,0.08491075626556897,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.07062461328608181,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.06482906405731403,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.06173334251356929,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.06159346036886177,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.05993060983957128,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.059810497895383764,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.05919543459756177,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.05919543459756177,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.05919543459756177,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.05919543459756177,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.05919543459756177,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.05919543459756177,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.05919543459756177,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.05919543459756177,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.05919543459756177,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.05919543459756177,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.05919543459756177,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.05919543459756177,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.05919543459756177,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.05919543459756177,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.05919543459756177,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.05919543459756177,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.05919543459756177,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.05919543459756177,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.05919543459756177,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.05919543459756177,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.05919543459756177,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.05919543459756177,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.05919543459756177,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.05919543459756177,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.05919543459756177,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.05919543459756177,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.05919543459756177,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.05919543459756177,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.05919543459756177,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.05919543459756177,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.05919543459756177,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.05919543459756177,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.05919543459756177,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.05919543459756177,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.05919543459756177,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.05919543459756177,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.05919543459756177,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.05919543459756177,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.05919543459756177,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.05919543459756177,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.05919543459756177,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.05919543459756177,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.057032295709112744,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.04705252244839453,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.037711594719906594,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.02081983472565008,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.01501670721453141,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.008840404727632518,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.007512265133724654,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.00476685187167244,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.004314590610651126,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.003486644664096335,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.0032517367180317945,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.0018149398803131188,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.0016343266050053832,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.00158166790147357,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.0013855681447908674,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.0013855681447908674,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.0013855681447908674,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.0011655556929763568,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.0011655556929763568,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.0006884593672788097,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.0006884593672788097,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.0006884593672788097,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.0006884593672788097,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.0006884593672788097,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.0006884593672788097,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.0006884593672788097,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.0006884593672788097,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.0006884593672788097,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.0006884593672788097,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.000645963417137547,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.000645963417137547,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.000645963417137547,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.000609376470486322,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.000609376470486322,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.000609376470486322,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.0005923817685959249,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.0005091538071940544,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.0002636900099163412,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.0002636900099163412,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.0001624231645450486,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.00016082913557292385,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.00016082913557292385,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.00016082913557292385,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.00016082913557292385,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.00016082913557292385,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,0.00011650460103608778,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,9.596563670315379e-05,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,9.596563670315379e-05,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,7.364351152182963e-05,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,6.703398748100514e-05,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,6.703398748100514e-05,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,6.703398748100514e-05,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,6.567668920111374e-05,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,5.883637864657806e-05,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,5.883637864657806e-05,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,5.1659036461272594e-05,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,5.1659036461272594e-05,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,4.713074527074076e-05,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,4.713074527074076e-05,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,4.2218555574896263e-05,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,2.22761917027244e-05,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,1.9449428174606522e-05,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,1.9449428174606522e-05,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,1.8534294115261282e-05,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,1.4060496235121597e-05,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,1.0744612165201753e-05,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,6.57314123033083e-06,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,6.1274250489989816e-06,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,3.7873693337515215e-06,200,0.7298,200,2,0.2,0.1,0.2,10
2.0,2.0,2.3674220097040526e-06,200,0.7298,200,2,0.2,0.1,0.2,10
