c1,c2,fitness,max_iters,omega,pop_size,run,prob_mut,prob_run_ga,step_size,n_clusters
2.0,1.49618,-1.227649939763943e+20,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-2.1030501731826496e+20,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-3.6105517515891645e+20,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-6.458708723466586e+20,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-1.1006732882970014e+21,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-2.1180795104254047e+21,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-3.438979426484836e+21,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-5.845501620192876e+21,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-1.0199231036437352e+22,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-1.6738049047485326e+22,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-2.7254593333844614e+22,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-4.836699237934727e+22,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-7.885339668330744e+22,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-1.2467652849692674e+23,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-2.0536892707128826e+23,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-3.468159157533386e+23,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-6.150654223555422e+23,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-1.0126503273225285e+24,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-1.7680388460165436e+24,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-2.965897595456607e+24,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-5.081609875945344e+24,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-8.411085307379516e+24,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-1.571884156526516e+25,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-2.7540918358439237e+25,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-5.488724009167114e+25,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-9.251541500691718e+25,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-1.5137970534904763e+26,500,0.7298,200,1,0.2,0.1,0.2,10
